filename,filepath,resolution,phash,manual_review,product_name,brands,categories,image_url,source,licence
8904063220424.jpg,data\raw\packaging\8904063220424.jpg,3468x4624,956803b66f9134de,,Takatak Chatpata Masala,Haldiram's,en:snacks;en:salty-snacks;en:appetizers;en:biscuits-and-crackers;en:chips-and-fries;en:crisps;en:crackers-appetizers;en:puffed-salty-snacks;en:puffed-salty-snacks-made-from-maize;en:fried-snacks,https://images.openfoodfacts.org/images/products/890/406/322/0424/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904063220431.jpg,data\raw\packaging\8904063220431.jpg,2220x2986,eb566bd2c22a6316,,Taka tak,Haldiram's,en:snacks;en:salty-snacks;en:appetizers;en:biscuits-and-crackers;en:chips-and-fries;en:crisps;en:crackers-appetizers;en:puffed-salty-snacks,https://images.openfoodfacts.org/images/products/890/406/322/0431/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904063226419.jpg,data\raw\packaging\8904063226419.jpg,1440x1920,a4d3393f65257309,,,Haldiram's,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/406/322/6419/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904063255518.jpg,data\raw\packaging\8904063255518.jpg,3071x4356,d71538f3c0f821dc,,Whoopies,Haldiram's,en:chips-and-fries;en:cheese bala,https://images.openfoodfacts.org/images/products/890/406/325/5518/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8904063258762.jpg,data\raw\packaging\8904063258762.jpg,3302x4632,fbead0f09185c447,,Takatak Chatpata Masala,Haldiram's,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/406/325/8762/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8904071700024.jpg,data\raw\packaging\8904071700024.jpg,1913x2674,c56aae8f08dc9e1c,,Salt-n-Pepper Banana Chips,Chheda's,en:plant-based-foods-and-beverages;en:plant-based-foods;en:fruits-and-vegetables-based-foods;en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:dried-products;en:fruits-based-foods;en:nuts-and-their-products;en:crisps;en:nuts;en:dried-plant-based-foods;en:dried-fruits;en:dried-bananas;en:Banana chip,https://images.openfoodfacts.org/images/products/890/407/170/0024/front_en.17.full.jpg,open_food_facts,CC-BY-SA
8904071700031.jpg,data\raw\packaging\8904071700031.jpg,1275x1698,c40a7391de3cd659,,Masala Banana Chips,Chheda's,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:sweet-snacks;en:biscuits-and-cakes;en:chips-and-fries;en:pickles;en:olive-tree-products;en:plant-based-pickles;en:cakes;en:olives;en:banana-breads,https://images.openfoodfacts.org/images/products/890/407/170/0031/front_en.24.full.jpg,open_food_facts,CC-BY-SA
8904071700192.jpg,data\raw\packaging\8904071700192.jpg,726x893,956de59060c65afa,,Golden potato chips,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/407/170/0192/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904071700376.jpg,data\raw\packaging\8904071700376.jpg,770x989,fa87a6915d35819c,,Farali potato Chivda,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/407/170/0376/front_fr.3.full.jpg,open_food_facts,CC-BY-SA
8904071702189.jpg,data\raw\packaging\8904071702189.jpg,3072x4096,efc291f8bc23036a,,potato chips,Chedda's,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/407/170/2189/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904071702196.jpg,data\raw\packaging\8904071702196.jpg,1275x1698,852a37d14a72caed,,Banana chips,Chheda’s,en:plant-based-foods-and-beverages;en:plant-based-foods;en:fruits-and-vegetables-based-foods;en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:dried-products;en:fruits-based-foods;en:crisps;en:dried-plant-based-foods;en:dried-fruits;en:dried-bananas,https://images.openfoodfacts.org/images/products/890/407/170/2196/front_en.18.full.jpg,open_food_facts,CC-BY-SA
8904071704527.jpg,data\raw\packaging\8904071704527.jpg,833x932,8a7fe1be42a0d6e0,,Plantain Chips (Yellow Banana Chips),,en:snacks,https://images.openfoodfacts.org/images/products/890/407/170/4527/front_id.4.full.jpg,open_food_facts,CC-BY-SA
8904071704589.jpg,data\raw\packaging\8904071704589.jpg,2493x3769,a04375e0d7e8af4a,,,,en:snacks;en:salty-snacks;en:sweet-snacks;en:appetizers;en:biscuits-and-cakes;en:biscuits-and-crackers;en:chips-and-fries;en:biscuits;en:crisps;en:wafers,https://images.openfoodfacts.org/images/products/890/407/170/4589/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904071707009.jpg,data\raw\packaging\8904071707009.jpg,1440x1920,a7bad8c1c0b4d29e,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/407/170/7009/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904072000048.jpg,data\raw\packaging\8904072000048.jpg,1858x3302,93c0c4d4ea6eba99,,Mota's Potato Chips,Mota's,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/407/200/0048/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8904123551178.jpg,data\raw\packaging\8904123551178.jpg,2942x4096,f78c3ce187d0931a,,A-1 Chips Banana Wafers,A-1 Chips,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:banana wafers,https://images.openfoodfacts.org/images/products/890/412/355/1178/front_en.6.full.jpg,open_food_facts,CC-BY-SA
8904132948273.jpg,data\raw\packaging\8904132948273.jpg,1688x2271,faf405c1b2c9969c,,POTATO CHIPS,Alan's,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/413/294/8273/front_en.10.full.jpg,open_food_facts,CC-BY-SA
8904132956032.jpg,data\raw\packaging\8904132956032.jpg,2154x4080,d4dc6a97192a92f4,,Alans potata chips,1,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/413/295/6032/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904152813186.jpg,data\raw\packaging\8904152813186.jpg,3060x4080,809023df4fb3bb29,,TipTop Snacks,TipTop,en:snacks;en:salty-snacks;en:appetizers;en:biscuits-and-crackers;en:chips-and-fries;en:crisps;en:crackers-appetizers;en:puffed-salty-snacks,https://images.openfoodfacts.org/images/products/890/415/281/3186/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8904246910371.jpg,data\raw\packaging\8904246910371.jpg,1152x2048,841b6b815fc99e0f,,Lays Spanish Tomato,fssai,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/424/691/0371/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8904256711593.jpg,data\raw\packaging\8904256711593.jpg,2976x3968,81d55e5b655a59c4,,Multigrain Chips Sour Cream N Onion,bb GoodDiet,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/425/671/1593/front_en.16.full.jpg,open_food_facts,CC-BY-SA
8905507002590.jpg,data\raw\packaging\8905507002590.jpg,1908x4128,c08c7ffb58e320d1,,First crop    Cream onion potato chips 50g,First Crop,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/550/700/2590/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8905507002613.jpg,data\raw\packaging\8905507002613.jpg,1744x3264,c4e2f4d0cb4b6a1e,,Tomato potato chips 50g,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/550/700/2613/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906004560262.jpg,data\raw\packaging\8906004560262.jpg,3060x4080,bdd0677023307c73,,,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/600/456/0262/front_en.8.full.jpg,open_food_facts,CC-BY-SA
8906004560682.jpg,data\raw\packaging\8906004560682.jpg,2387x3369,835a8ebc51e9343e,,Plain salted potato chips,Yellow diamond,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/600/456/0682/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906004561900.jpg,data\raw\packaging\8906004561900.jpg,2319x3141,d4d52f022b787a2b,,Wheels Chatpata Masala Flavour,Yellow Diamond,en:chips-and-fries,https://images.openfoodfacts.org/images/products/890/600/456/1900/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906004563133.jpg,data\raw\packaging\8906004563133.jpg,3024x4032,8ad0e195622d9f6e,,Diamond 7 Wonders Lentil Crackers,7 Wonders,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/600/456/3133/front_hi.3.full.jpg,open_food_facts,CC-BY-SA
8906004563454.jpg,data\raw\packaging\8906004563454.jpg,5174x2692,82fc55d8ccd2b2b2,,YD potato chips,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/600/456/3454/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906004563539.jpg,data\raw\packaging\8906004563539.jpg,860x1154,df287dc530c2e14e,,Pipes - Salted Crunch,Yellow Diamond,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/600/456/3539/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906005505040.jpg,data\raw\packaging\8906005505040.jpg,900x1200,9b807c7d41f53ab0,,Soya sticks,Bikaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/600/550/5040/front_fr.3.full.jpg,open_food_facts,CC-BY-SA
8906005505224.jpg,data\raw\packaging\8906005505224.jpg,3159x4416,c5ff52c30f0d0d2c,,Chips Cream & onion,Bikaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/600/550/5224/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906005506962.jpg,data\raw\packaging\8906005506962.jpg,1568x2842,8ad935246533237f,,Potato Chips,Bikaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:flavoured-potato-crisps,https://images.openfoodfacts.org/images/products/890/600/550/6962/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906005506979.jpg,data\raw\packaging\8906005506979.jpg,3456x4608,95906f367a8abc89,,potato chips,bikaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/600/550/6979/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906009532837.jpg,data\raw\packaging\8906009532837.jpg,3235x4037,8f6a70c494b49bda,,Max protein (7 grain protein snack),RiteBite,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:corn-chips;en:flavoured-corn-crisps,https://images.openfoodfacts.org/images/products/890/600/953/2837/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010450021.jpg,data\raw\packaging\8906010450021.jpg,3072x4096,c2b72c002fab3e7c,,Budhani Bros Potato Wafers,Budhani Bros,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Chips;en:Plain salted Chips,https://images.openfoodfacts.org/images/products/890/601/045/0021/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906010450038.jpg,data\raw\packaging\8906010450038.jpg,1832x4096,8cb34eb38cb5e2c8,,,,en:chips-and-fries,https://images.openfoodfacts.org/images/products/890/601/045/0038/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906010450236.jpg,data\raw\packaging\8906010450236.jpg,3000x4000,82797d0f8bd03cc3,,Budhani Bros Potato Wafers,Budhani Bros,en:chips-and-fries,https://images.openfoodfacts.org/images/products/890/601/045/0236/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500016.jpg,data\raw\packaging\8906010500016.jpg,3072x3328,927f75ad54c03c52,,Simply Salted,Balaji Wafers,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/0016/front_en.24.full.jpg,open_food_facts,CC-BY-SA
8906010500023.jpg,data\raw\packaging\8906010500023.jpg,3468x4624,822a6ad5159f2cf6,,POTATO WAFERS,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:POTATO WAFERS,https://images.openfoodfacts.org/images/products/890/601/050/0023/front_en.8.full.jpg,open_food_facts,CC-BY-SA
8906010500030.jpg,data\raw\packaging\8906010500030.jpg,1924x2411,95686a096a967d73,,Malasa Masti,Balaji wafers,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:sweet-snacks;en:appetizers;en:biscuits-and-cakes;en:biscuits-and-crackers;en:chips-and-fries;en:potatoes-and-their-products;en:biscuits;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:wafers,https://images.openfoodfacts.org/images/products/890/601/050/0030/front_en.26.full.jpg,open_food_facts,CC-BY-SA
8906010500047.jpg,data\raw\packaging\8906010500047.jpg,2252x4000,9ce9740a35b47a1d,,masala masti,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/0047/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500078.jpg,data\raw\packaging\8906010500078.jpg,2296x4080,8b6b522d252d3d2b,,Balaji Farali Chivda,Balaji Namkeen,en:snacks,https://images.openfoodfacts.org/images/products/890/601/050/0078/front_en.5.full.jpg,open_food_facts,CC-BY-SA
8906010500092.jpg,data\raw\packaging\8906010500092.jpg,2997x3101,931eb46d34ce1996,,Balaji Wafers Crunchex,Balaji Wafers,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/0092/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500214.jpg,data\raw\packaging\8906010500214.jpg,782x944,d0f3a90c5ec29778,,Balaji Wafers Sev Murmura,Balaji Wafers,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:breakfasts;en:cereals-and-potatoes;en:cereals-and-their-products;en:breakfast-cereals;en:puffed-grains;en:puffed-cereals;en:puffed-rice,https://images.openfoodfacts.org/images/products/890/601/050/0214/front_en.8.full.jpg,open_food_facts,CC-BY-SA
8906010500245.jpg,data\raw\packaging\8906010500245.jpg,906x1200,a2eab5355acc8297,,Balaji Wafers Masala Sev Murmura,Balaji Wafers,en:snacks;en:sweet-snacks;en:biscuits-and-cakes;en:biscuits-and-crackers;en:biscuits;en:wafers,https://images.openfoodfacts.org/images/products/890/601/050/0245/front_en.20.full.jpg,open_food_facts,CC-BY-SA
8906010500276.jpg,data\raw\packaging\8906010500276.jpg,3096x4128,f36de00f2db24ad0,,Balaji Wafers Shing Bhujia,Balaji Wafers,en:snacks;en:salty-snacks;en:appetizers,https://images.openfoodfacts.org/images/products/890/601/050/0276/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500481.jpg,data\raw\packaging\8906010500481.jpg,3000x4000,df5821279c1f459a,,Crunchm,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries,https://images.openfoodfacts.org/images/products/890/601/050/0481/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500498.jpg,data\raw\packaging\8906010500498.jpg,3072x4080,f6d40987d9f990a2,,balaji wafers tomato twist,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:Chip,https://images.openfoodfacts.org/images/products/890/601/050/0498/front_en.14.full.jpg,open_food_facts,CC-BY-SA
8906010500511.jpg,data\raw\packaging\8906010500511.jpg,2654x3403,e8c017a5c5c7799c,,Chataka Pataka,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Namkeen,https://images.openfoodfacts.org/images/products/890/601/050/0511/front_en.9.full.jpg,open_food_facts,CC-BY-SA
8906010500535.jpg,data\raw\packaging\8906010500535.jpg,311x400,d0402ff08e9d2bbd,,Balaji Wafers Chaat Chaska,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato,https://images.openfoodfacts.org/images/products/890/601/050/0535/front_en.21.full.jpg,open_food_facts,CC-BY-SA
8906010500610.jpg,data\raw\packaging\8906010500610.jpg,1275x1698,f9e00b2f25cd2798,,Chata Pataka Tomato,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Chatka patka,https://images.openfoodfacts.org/images/products/890/601/050/0610/front_en.18.full.jpg,open_food_facts,CC-BY-SA
8906010500627.jpg,data\raw\packaging\8906010500627.jpg,3072x4096,d28039de13d3c337,,,,en:snacks;en:salty-snacks;en:appetizers;en:Chatapataka;en:Chis,https://images.openfoodfacts.org/images/products/890/601/050/0627/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906010500818.jpg,data\raw\packaging\8906010500818.jpg,3072x4080,d8dee3d01ce826b2,,Potato chips,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/0818/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500863.jpg,data\raw\packaging\8906010500863.jpg,3072x4096,f0cd762e4f903d12,,Shing Bhujiya - Nimbu Chatka,Balaji Wafers,en:snacks;en:salty-snacks;en:appetizers;en:Bhujia;en:Shing-bhujiq,https://images.openfoodfacts.org/images/products/890/601/050/0863/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010500870.jpg,data\raw\packaging\8906010500870.jpg,2304x4096,c38b35f41aa70d39,,BALAJI CREAM ONION,balaji,en:snacks;en:salty-snacks;en:sweet-snacks;en:appetizers;en:biscuits-and-cakes;en:biscuits-and-crackers;en:chips-and-fries;en:biscuits;en:crisps;en:wafers,https://images.openfoodfacts.org/images/products/890/601/050/0870/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906010500900.jpg,data\raw\packaging\8906010500900.jpg,3072x4080,efa05497ca5ac698,,wheels,Balaji,en:snacks;en:salty-snacks;en:appetizers,https://images.openfoodfacts.org/images/products/890/601/050/0900/front_en.20.full.jpg,open_food_facts,CC-BY-SA
8906010501198.jpg,data\raw\packaging\8906010501198.jpg,2448x3264,90b96bce5883ae39,,Crunchem Pizzy Masala,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Chips,https://images.openfoodfacts.org/images/products/890/601/050/1198/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010501228.jpg,data\raw\packaging\8906010501228.jpg,1266x1648,ea95c93c3179c02f,,Scoopitos Masala Flavour,Balaji Wafers,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/1228/front_en.5.full.jpg,open_food_facts,CC-BY-SA
8906010501570.jpg,data\raw\packaging\8906010501570.jpg,3000x3000,87c70e71dc6f9830,,Balaji Wafers Crunchex,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:Kurkure,https://images.openfoodfacts.org/images/products/890/601/050/1570/front_en.13.full.jpg,open_food_facts,CC-BY-SA
8906010501952.jpg,data\raw\packaging\8906010501952.jpg,2458x3816,82e5bccb6594c93c,,Balaji Wafers Rumbles Potato Chips Pudina Twist flavour,"Balaji, Balaji Wafers, Rumbles",en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/1952/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906010502041.jpg,data\raw\packaging\8906010502041.jpg,2251x2664,e1f0524b3e9e9187,,,Balaji Wafers,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/2041/front_en.11.full.jpg,open_food_facts,CC-BY-SA
8906010502119.jpg,data\raw\packaging\8906010502119.jpg,2264x2770,a1ce336cb667e091,,Chataka pataka,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Chataka pataka,https://images.openfoodfacts.org/images/products/890/601/050/2119/front_en.7.full.jpg,open_food_facts,CC-BY-SA
8906010502232.jpg,data\raw\packaging\8906010502232.jpg,3072x4096,f0fc6ad770c05a2a,,Balaji wafers panjabi tadka,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps;en:Namkeen,https://images.openfoodfacts.org/images/products/890/601/050/2232/front_en.6.full.jpg,open_food_facts,CC-BY-SA
8906010502294.jpg,data\raw\packaging\8906010502294.jpg,440x512,fa311fec35868570,,Flaming hot nachos,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/2294/front_en.8.full.jpg,open_food_facts,CC-BY-SA
8906010502591.jpg,data\raw\packaging\8906010502591.jpg,3468x4624,ffa8838981d5b073,,Crunchem,Balaji Wafers,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/2591/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010502782.jpg,data\raw\packaging\8906010502782.jpg,1677x2902,94a5687e4869735e,,Stack Up - Simply Salted,Balaji Wafer,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:condiments;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:stacked-extruded-potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/2782/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010503482.jpg,data\raw\packaging\8906010503482.jpg,1081x1195,df7caad59a243904,,Tomato Twist,,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/3482/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010503505.jpg,data\raw\packaging\8906010503505.jpg,2240x4608,c0dd7af09fe22468,,,,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps;en:light-potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/3505/front_en.4.full.jpg,open_food_facts,CC-BY-SA
8906010503512.jpg,data\raw\packaging\8906010503512.jpg,2024x4000,9fbf106040d7bf48,,Balaji wafers,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato,https://images.openfoodfacts.org/images/products/890/601/050/3512/front_en.3.full.jpg,open_food_facts,CC-BY-SA
8906010503529.jpg,data\raw\packaging\8906010503529.jpg,2506x3200,d0e84f1b6b8439b9,,CHRUNCHEM Masala Masti,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/3529/front_en.6.full.jpg,open_food_facts,CC-BY-SA
8906010503543.jpg,data\raw\packaging\8906010503543.jpg,3072x4096,c1f0690f8cbf8d94,,Balaji Crunchem Chaat Chaska,Balaji,en:snacks;en:salty-snacks;en:appetizers;en:chips-and-fries;en:crisps,https://images.openfoodfacts.org/images/products/890/601/050/3543/front_en.9.full.jpg,open_food_facts,CC-BY-SA
8906010503550.jpg,data\raw\packaging\8906010503550.jpg,797x1200,d5322fe54a9b6922,,Wafers,,en:snacks;en:sweet-snacks;en:biscuits-and-cakes;en:biscuits-and-crackers;en:biscuits;en:wafers,https://images.openfoodfacts.org/images/products/890/601/050/3550/front_fr.3.full.jpg,open_food_facts,CC-BY-SA
8906010503611.jpg,data\raw\packaging\8906010503611.jpg,2354x3274,92e84d356f5a62c5,,CHRUNCHEX,Balaji,en:plant-based-foods-and-beverages;en:plant-based-foods;en:snacks;en:cereals-and-potatoes;en:salty-snacks;en:appetizers;en:chips-and-fries;en:potatoes-and-their-products;en:crisps;en:salty-snacks-made-from-potato;en:potato-crisps,https://images.openfoodfacts.org/images/products/890/601/050/3611/front_en.5.full.jpg,open_food_facts,CC-BY-SA
